node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown
H20.33.017__1417643365__39_18	H20.33.017__1417643365__39_18	H20.33.017	CN	1417643365	5919.346916429924	2763.4066569010415	33	467.2121212121212		unknown	1.0	1.0
H20.33.017__1417643365__40_18	H20.33.017__1417643365__40_18	H20.33.017	CN	1417643365	6081.0013671875	2762.694226074219	20	434.65		unknown	1.0	1.0
H20.33.017__1417643365__39_20	H20.33.017__1417643365__39_20	H20.33.017	CN	1417643365	5903.708828125	3077.9171484375	25	398.84		unknown	1.0	1.0
H20.33.017__1417643365__39_21	H20.33.017__1417643365__39_21	H20.33.017	CN	1417643365	5927.782011144302	3224.8400376263785	34	348.0882352941176		unknown	1.0	1.0
H20.33.017__1417643365__40_20	H20.33.017__1417643365__40_20	H20.33.017	CN	1417643365	6076.3209859913795	3086.729778421336	29	630.3448275862069		unknown	1.0	1.0
H20.33.017__1417643365__39_19	H20.33.017__1417643365__39_19	H20.33.017	CN	1417643365	5929.149244225543	2924.471085258152	23	272.2173913043478		unknown	1.0	1.0
H20.33.017__1417643365__41_19	H20.33.017__1417643365__41_19	H20.33.017	CN	1417643365	6216.1902734375	2928.389384765625	25	471.48		unknown	1.0	1.0
H20.33.017__1417643365__41_20	H20.33.017__1417643365__41_20	H20.33.017	CN	1417643365	6226.94996021412	3070.864104094329	27	418.48148148148147		unknown	1.0	1.0
H20.33.017__1417643365__42_20	H20.33.017__1417643365__42_20	H20.33.017	CN	1417643365	6361.133850097656	3089.050262451172	32	570.96875		unknown	1.0	1.0
H20.33.017__1417643365__41_21	H20.33.017__1417643365__41_21	H20.33.017	CN	1417643365	6227.741827713816	3221.4451069078946	19	307.10526315789474		unknown	1.0	1.0
H20.33.017__1417643365__40_21	H20.33.017__1417643365__40_21	H20.33.017	CN	1417643365	6069.2003173828125	3224.496742248535	32	435.46875		unknown	1.0	1.0
H20.33.017__1417643365__41_18	H20.33.017__1417643365__41_18	H20.33.017	CN	1417643365	6223.060416666666	2784.5666748046874	30	428.7		unknown	1.0	1.0
H20.33.017__1417643365__42_19	H20.33.017__1417643365__42_19	H20.33.017	CN	1417643365	6363.854607077206	2925.047190946691	17	429.6470588235294		unknown	1.0	1.0
H20.33.017__1417643365__42_18	H20.33.017__1417643365__42_18	H20.33.017	CN	1417643365	6371.593782552083	2760.720987955729	30	399.46666666666664		unknown	1.0	1.0
H20.33.017__1417643365__43_23	H20.33.017__1417643365__43_23	H20.33.017	CN	1417643365	6528.290973165761	3518.4806492017665	23	521.2173913043479		unknown	1.0	1.0
H20.33.017__1417643365__44_24	H20.33.017__1417643365__44_24	H20.33.017	CN	1417643365	6654.623382568359	3673.9707794189453	16	310.25		unknown	1.0	1.0
H20.33.017__1417643365__43_24	H20.33.017__1417643365__43_24	H20.33.017	CN	1417643365	6523.80053051098	3676.164900496199	37	400.4594594594595		unknown	1.0	1.0
H20.33.017__1417643365__44_23	H20.33.017__1417643365__44_23	H20.33.017	CN	1417643365	6619.9006911057695	3563.708514873798	13	249.23076923076923		unknown	1.0	1.0
H20.33.017__1417643365__43_26	H20.33.017__1417643365__43_26	H20.33.017	CN	1417643365	6542.302400287829	3988.71484375	19	357.89473684210526		unknown	1.0	1.0
H20.33.017__1417643365__43_28	H20.33.017__1417643365__43_28	H20.33.017	CN	1417643365	6505.084581163194	4212.185492621527	9	193.22222222222223		unknown	1.0	1.0
H20.33.017__1417643365__44_25	H20.33.017__1417643365__44_25	H20.33.017	CN	1417643365	6682.012140447443	3827.989923650568	22	334.5		unknown	1.0	1.0
H20.33.017__1417643365__43_25	H20.33.017__1417643365__43_25	H20.33.017	CN	1417643365	6545.712941136853	3820.032428609914	29	284.17241379310343		unknown	1.0	1.0
H20.33.017__1417643365__42_23	H20.33.017__1417643365__42_23	H20.33.017	CN	1417643365	6378.527814592634	3538.1671840122767	28	230.85714285714286		unknown	1.0	1.0
H20.33.017__1417643365__42_25	H20.33.017__1417643365__42_25	H20.33.017	CN	1417643365	6373.671681958575	3832.923328488372	43	507.0		unknown	1.0	1.0
H20.33.017__1417643365__42_27	H20.33.017__1417643365__42_27	H20.33.017	CN	1417643365	6375.641473067434	4121.334742495888	19	205.42105263157896		unknown	1.0	1.0
H20.33.017__1417643365__42_26	H20.33.017__1417643365__42_26	H20.33.017	CN	1417643365	6376.799227627841	3993.5184437144885	11	273.3636363636364		unknown	1.0	1.0
H20.33.017__1417643365__41_25	H20.33.017__1417643365__41_25	H20.33.017	CN	1417643365	6217.302408854167	3824.4428955078124	30	696.5666666666667		unknown	1.0	1.0
H20.33.017__1417643365__41_26	H20.33.017__1417643365__41_26	H20.33.017	CN	1417643365	6217.523135230655	3961.001243954613	21	425.6666666666667		unknown	1.0	1.0
H20.33.017__1417643365__41_27	H20.33.017__1417643365__41_27	H20.33.017	CN	1417643365	6252.87548828125	4131.449060776655	17	202.7058823529412		unknown	1.0	1.0
H20.33.017__1417643365__40_26	H20.33.017__1417643365__40_26	H20.33.017	CN	1417643365	6069.904924665178	3956.755836123512	21	522.4285714285714		unknown	1.0	1.0
H20.33.017__1417643365__41_23	H20.33.017__1417643365__41_23	H20.33.017	CN	1417643365	6238.733235677083	3559.0492350260415	12	167.58333333333334		unknown	1.0	1.0
H20.33.017__1417643365__41_24	H20.33.017__1417643365__41_24	H20.33.017	CN	1417643365	6238.183848505435	3705.683986497962	23	433.8695652173913		unknown	1.0	1.0
H20.33.017__1417643365__40_25	H20.33.017__1417643365__40_25	H20.33.017	CN	1417643365	6067.7908581149195	3815.2510946950606	31	523.6129032258065		unknown	1.0	1.0
H20.33.017__1417643365__40_23	H20.33.017__1417643365__40_23	H20.33.017	CN	1417643365	6077.826529947916	3523.4561848958333	15	135.66666666666666		unknown	1.0	1.0
H20.33.017__1417643365__39_23	H20.33.017__1417643365__39_23	H20.33.017	CN	1417643365	5906.008828125	3528.64197265625	25	547.68		unknown	1.0	1.0
H20.33.017__1417643365__39_25	H20.33.017__1417643365__39_25	H20.33.017	CN	1417643365	5919.326205549569	3830.4323477909484	29	533.2413793103449		unknown	1.0	1.0
H20.33.017__1417643365__39_27	H20.33.017__1417643365__39_27	H20.33.017	CN	1417643365	5899.678633840461	4134.7417634662825	19	291.57894736842104		unknown	1.0	1.0
H20.33.017__1417643365__39_26	H20.33.017__1417643365__39_26	H20.33.017	CN	1417643365	5926.411776455966	3963.5852494673295	22	694.9545454545455		unknown	1.0	1.0
H20.33.017__1417643365__40_22	H20.33.017__1417643365__40_22	H20.33.017	CN	1417643365	6062.6881681743425	3369.8990157277963	19	385.89473684210526		unknown	1.0	1.0
H20.33.017__1417643365__39_17	H20.33.017__1417643365__39_17	H20.33.017	CN	1417643365	5930.411554509943	2645.1159224076705	22	543.3636363636364		unknown	1.0	1.0
H20.33.017__1417643365__40_17	H20.33.017__1417643365__40_17	H20.33.017	CN	1417643365	6070.540257504112	2634.8015457956412	38	497.2631578947368		unknown	1.0	1.0
H20.33.017__1417643365__42_17	H20.33.017__1417643365__42_17	H20.33.017	CN	1417643365	6372.274130544355	2624.0071982106856	31	507.03225806451616		unknown	1.0	1.0
H20.33.017__1417643365__43_17	H20.33.017__1417643365__43_17	H20.33.017	CN	1417643365	6486.8573655348555	2644.5831674429087	26	439.61538461538464		unknown	1.0	1.0
H20.33.017__1417643365__43_18	H20.33.017__1417643365__43_18	H20.33.017	CN	1417643365	6472.800509982639	2736.045708550347	9	272.0		unknown	1.0	1.0
H20.33.017__1417643365__41_17	H20.33.017__1417643365__41_17	H20.33.017	CN	1417643365	6242.631422776442	2636.2916447566104	26	411.7307692307692		unknown	1.0	1.0
H20.33.017__1417643365__37_18	H20.33.017__1417643365__37_18	H20.33.017	CN	1417643365	5621.488264973958	2780.7341064453126	30	402.9		unknown	1.0	1.0
H20.33.017__1417643365__37_20	H20.33.017__1417643365__37_20	H20.33.017	CN	1417643365	5638.919080946181	3095.683146158854	18	296.27777777777777		unknown	1.0	1.0
H20.33.017__1417643365__38_20	H20.33.017__1417643365__38_20	H20.33.017	CN	1417643365	5793.412252987132	3070.584285960478	17	594.8235294117648		unknown	1.0	1.0
H20.33.017__1417643365__37_21	H20.33.017__1417643365__37_21	H20.33.017	CN	1417643365	5621.521747295673	3219.408193734976	26	273.8076923076923		unknown	1.0	1.0
H20.33.017__1417643365__37_23	H20.33.017__1417643365__37_23	H20.33.017	CN	1417643365	5610.356140136719	3533.2484130859375	24	533.875		unknown	1.0	1.0
H20.33.017__1417643365__37_24	H20.33.017__1417643365__37_24	H20.33.017	CN	1417643365	5610.288587782118	3664.921725802951	36	449.75		unknown	1.0	1.0
H20.33.017__1417643365__38_24	H20.33.017__1417643365__38_24	H20.33.017	CN	1417643365	5781.884390024038	3652.6045954777646	26	372.7307692307692		unknown	1.0	1.0
H20.33.017__1417643365__38_23	H20.33.017__1417643365__38_23	H20.33.017	CN	1417643365	5758.988606770833	3527.439964657738	21	570.2857142857143		unknown	1.0	1.0
H20.33.017__1417643365__38_22	H20.33.017__1417643365__38_22	H20.33.017	CN	1417643365	5789.8572184244795	3375.6446228027344	24	451.2916666666667		unknown	1.0	1.0
H20.33.017__1417643365__38_26	H20.33.017__1417643365__38_26	H20.33.017	CN	1417643365	5783.807913643973	3971.4761788504466	28	447.42857142857144		unknown	1.0	1.0
H20.33.017__1417643365__37_26	H20.33.017__1417643365__37_26	H20.33.017	CN	1417643365	5621.115672576122	3968.1444498697915	39	460.94871794871796		unknown	1.0	1.0
H20.33.017__1417643365__36_27	H20.33.017__1417643365__36_27	H20.33.017	CN	1417643365	5487.993741122159	4082.1111949573865	11	109.72727272727273		unknown	1.0	1.0
H20.33.017__1417643365__37_27	H20.33.017__1417643365__37_27	H20.33.017	CN	1417643365	5657.378715183424	4083.522609544837	23	354.7391304347826		unknown	1.0	1.0
H20.33.017__1417643365__38_27	H20.33.017__1417643365__38_27	H20.33.017	CN	1417643365	5783.371330915179	4108.158754185268	35	310.0857142857143		unknown	1.0	1.0
H20.33.017__1417643365__37_17	H20.33.017__1417643365__37_17	H20.33.017	CN	1417643365	5616.013359375	2626.802744140625	25	211.8		unknown	1.0	1.0
H20.33.017__1417643365__38_17	H20.33.017__1417643365__38_17	H20.33.017	CN	1417643365	5767.060470581055	2635.4785385131836	32	457.59375		unknown	1.0	1.0
H20.33.017__1417643365__38_18	H20.33.017__1417643365__38_18	H20.33.017	CN	1417643365	5791.035630170037	2792.255557789522	34	347.52941176470586		unknown	1.0	1.0
H20.33.017__1417643365__38_21	H20.33.017__1417643365__38_21	H20.33.017	CN	1417643365	5791.063802083333	3230.482375372024	21	413.6666666666667		unknown	1.0	1.0
H20.33.017__1417643365__38_19	H20.33.017__1417643365__38_19	H20.33.017	CN	1417643365	5768.75284352022	2908.4427849264707	17	582.4117647058823		unknown	1.0	1.0
H20.33.017__1417643365__14_3	H20.33.017__1417643365__14_3	H20.33.017	CN	1417643365	2177.4962565104165	541.3301277908624	51	368.7843137254902		unknown	1.0	1.0
H20.33.017__1417643365__14_4	H20.33.017__1417643365__14_4	H20.33.017	CN	1417643365	2172.6876641635236	672.8328867945178	58	299.3965517241379		unknown	1.0	1.0
H20.33.017__1417643365__14_6	H20.33.017__1417643365__14_6	H20.33.017	CN	1417643365	2159.5295965021305	967.9325464422053	44	340.3636363636364		unknown	1.0	1.0
H20.33.017__1417643365__15_3	H20.33.017__1417643365__15_3	H20.33.017	CN	1417643365	2316.1904052734376	558.2435256958008	40	353.0		unknown	1.0	1.0
H20.33.017__1417643365__12_3	H20.33.017__1417643365__12_3	H20.33.017	CN	1417643365	1885.4845631917317	538.3143927256266	48	343.7916666666667		unknown	1.0	1.0
H20.33.017__1417643365__18_11	H20.33.017__1417643365__18_11	H20.33.017	CN	1417643365	2781.7489166259766	1726.2913360595703	16	411.3125		unknown	1.0	1.0
H20.33.017__1417643365__18_13	H20.33.017__1417643365__18_13	H20.33.017	CN	1417643365	2775.2847197561555	2034.8040179628315	33	468.1212121212121		unknown	1.0	1.0
H20.33.017__1417643365__18_12	H20.33.017__1417643365__18_12	H20.33.017	CN	1417643365	2778.4335123697915	1876.7637532552083	18	460.6666666666667		unknown	1.0	1.0
H20.33.017__1417643365__18_14	H20.33.017__1417643365__18_14	H20.33.017	CN	1417643365	2760.295697380515	2191.7744427849266	34	499.5882352941176		unknown	1.0	1.0
H20.33.017__1417643365__19_12	H20.33.017__1417643365__19_12	H20.33.017	CN	1417643365	2930.2080518934463	1870.9392632378472	72	217.76388888888889		unknown	1.0	1.0
H20.33.017__1417643365__19_13	H20.33.017__1417643365__19_13	H20.33.017	CN	1417643365	2917.4046161358174	2028.0768510867388	39	326.0769230769231		unknown	1.0	1.0
H20.33.017__1417643365__19_11	H20.33.017__1417643365__19_11	H20.33.017	CN	1417643365	2909.894997829861	1721.2823893229167	45	296.9111111111111		unknown	1.0	1.0
H20.33.017__1417643365__19_14	H20.33.017__1417643365__19_14	H20.33.017	CN	1417643365	2932.5846650094695	2175.997099905303	33	415.24242424242425		unknown	1.0	1.0
H20.33.017__1417643365__19_15	H20.33.017__1417643365__19_15	H20.33.017	CN	1417643365	2938.1988220214844	2339.3406524658203	32	339.125		unknown	1.0	1.0
H20.33.017__1417643365__18_15	H20.33.017__1417643365__18_15	H20.33.017	CN	1417643365	2779.9756789434523	2338.7848074776784	21	456.14285714285717		unknown	1.0	1.0
H20.33.017__1417643365__18_10	H20.33.017__1417643365__18_10	H20.33.017	CN	1417643365	2780.153982979911	1572.9855782645088	21	410.8095238095238		unknown	1.0	1.0
H20.33.017__1417643365__19_10	H20.33.017__1417643365__19_10	H20.33.017	CN	1417643365	2942.7567044771636	1583.5703453650842	26	461.0		unknown	1.0	1.0
H20.33.017__1417643365__21_14	H20.33.017__1417643365__21_14	H20.33.017	CN	1417643365	3207.1775771318858	2169.9591954118114	59	178.33898305084745		unknown	1.0	1.0
H20.33.017__1417643365__21_15	H20.33.017__1417643365__21_15	H20.33.017	CN	1417643365	3231.9866431451615	2318.043504284274	31	512.4516129032259		unknown	1.0	1.0
H20.33.017__1417643365__21_12	H20.33.017__1417643365__21_12	H20.33.017	CN	1417643365	3234.1304524739585	1888.0326416015625	30	536.1		unknown	1.0	1.0
H20.33.017__1417643365__21_11	H20.33.017__1417643365__21_11	H20.33.017	CN	1417643365	3240.1256742931546	1718.5799328031994	21	545.1428571428571		unknown	1.0	1.0
H20.33.017__1417643365__21_16	H20.33.017__1417643365__21_16	H20.33.017	CN	1417643365	3225.6600830078123	2469.8792643229167	30	621.8		unknown	1.0	1.0
H20.33.017__1417643365__17_11	H20.33.017__1417643365__17_11	H20.33.017	CN	1417643365	2637.830833798363	1729.8721981956846	21	342.6666666666667		unknown	1.0	1.0
H20.33.017__1417643365__17_12	H20.33.017__1417643365__17_12	H20.33.017	CN	1417643365	2631.396770608836	1884.6243222992996	29	505.2758620689655		unknown	1.0	1.0
H20.33.017__1417643365__17_14	H20.33.017__1417643365__17_14	H20.33.017	CN	1417643365	2640.7212780367945	2162.9160865045365	31	344.741935483871		unknown	1.0	1.0
H20.33.017__1417643365__20_11	H20.33.017__1417643365__20_11	H20.33.017	CN	1417643365	3075.8575134277344	1722.3488082885742	32	406.375		unknown	1.0	1.0
H20.33.017__1417643365__20_12	H20.33.017__1417643365__20_12	H20.33.017	CN	1417643365	3053.7812445746526	1882.672474500868	45	234.33333333333334		unknown	1.0	1.0
H20.33.017__1417643365__20_14	H20.33.017__1417643365__20_14	H20.33.017	CN	1417643365	3082.1591288248696	2185.3240763346353	24	289.875		unknown	1.0	1.0
H20.33.017__1417643365__20_13	H20.33.017__1417643365__20_13	H20.33.017	CN	1417643365	3067.502091471354	2013.6494262695312	30	263.03333333333336		unknown	1.0	1.0
H20.33.017__1417643365__20_7	H20.33.017__1417643365__20_7	H20.33.017	CN	1417643365	3074.147044462316	1131.0245720358455	17	275.8235294117647		unknown	1.0	1.0
H20.33.017__1417643365__20_8	H20.33.017__1417643365__20_8	H20.33.017	CN	1417643365	3086.0684183054955	1292.7535147831359	29	324.1034482758621		unknown	1.0	1.0
H20.33.017__1417643365__20_9	H20.33.017__1417643365__20_9	H20.33.017	CN	1417643365	3093.419318704044	1442.1110193589154	34	383.02941176470586		unknown	1.0	1.0
H20.33.017__1417643365__19_7	H20.33.017__1417643365__19_7	H20.33.017	CN	1417643365	2910.5229763454863	1128.6680908203125	18	296.3333333333333		unknown	1.0	1.0
H20.33.017__1417643365__19_8	H20.33.017__1417643365__19_8	H20.33.017	CN	1417643365	2946.440658569336	1292.6222763061523	16	376.8125		unknown	1.0	1.0
H20.33.017__1417643365__21_8	H20.33.017__1417643365__21_8	H20.33.017	CN	1417643365	3236.543930053711	1287.3085975646973	64	244.875		unknown	1.0	1.0
H20.33.017__1417643365__21_9	H20.33.017__1417643365__21_9	H20.33.017	CN	1417643365	3206.1595052083335	1415.0936686197917	72	245.80555555555554		unknown	1.0	1.0
H20.33.017__1417643365__21_7	H20.33.017__1417643365__21_7	H20.33.017	CN	1417643365	3222.039324079241	1120.9300667898995	28	479.7142857142857		unknown	1.0	1.0
H20.33.017__1417643365__20_10	H20.33.017__1417643365__20_10	H20.33.017	CN	1417643365	3073.0396118164062	1576.974983215332	16	460.3125		unknown	1.0	1.0
H20.33.017__1417643365__21_10	H20.33.017__1417643365__21_10	H20.33.017	CN	1417643365	3224.1056640625	1581.2112589518229	30	509.3333333333333		unknown	1.0	1.0
H20.33.017__1417643365__19_9	H20.33.017__1417643365__19_9	H20.33.017	CN	1417643365	2919.0286376953127	1429.8272094726562	20	320.8		unknown	1.0	1.0
H20.33.017__1417643365__17_9	H20.33.017__1417643365__17_9	H20.33.017	CN	1417643365	2632.308421415441	1425.0152085248162	17	79.3529411764706		unknown	1.0	1.0
H20.33.017__1417643365__18_9	H20.33.017__1417643365__18_9	H20.33.017	CN	1417643365	2754.8734392438614	1431.5037711007255	28	70.82142857142857		unknown	1.0	1.0
H20.33.017__1417643365__18_8	H20.33.017__1417643365__18_8	H20.33.017	CN	1417643365	2780.747874540441	1270.3650404986213	17	189.11764705882354		unknown	1.0	1.0
H20.33.017__1417643365__18_7	H20.33.017__1417643365__18_7	H20.33.017	CN	1417643365	2794.3066650390624	1137.98583984375	20	368.75		unknown	1.0	1.0
H20.33.017__1417643365__17_4	H20.33.017__1417643365__17_4	H20.33.017	CN	1417643365	2626.478238619291	676.3809849665715	52	444.4423076923077		unknown	1.0	1.0
H20.33.017__1417643365__17_5	H20.33.017__1417643365__17_5	H20.33.017	CN	1417643365	2617.111462823276	830.1314592032597	29	425.86206896551727		unknown	1.0	1.0
H20.33.017__1417643365__18_4	H20.33.017__1417643365__18_4	H20.33.017	CN	1417643365	2763.407185872396	676.608157687717	36	298.0833333333333		unknown	1.0	1.0
H20.33.017__1417643365__19_5	H20.33.017__1417643365__19_5	H20.33.017	CN	1417643365	2918.793004653033	814.2872906853171	34	417.1764705882353		unknown	1.0	1.0
H20.33.017__1417643365__18_5	H20.33.017__1417643365__18_5	H20.33.017	CN	1417643365	2760.4580821161685	824.7774233610734	23	463.60869565217394		unknown	1.0	1.0
H20.33.017__1417643365__19_6	H20.33.017__1417643365__19_6	H20.33.017	CN	1417643365	2922.084572120949	957.8909753870081	27	394.4074074074074		unknown	1.0	1.0
H20.33.017__1417643365__18_3	H20.33.017__1417643365__18_3	H20.33.017	CN	1417643365	2758.159383138021	567.958750406901	18	276.05555555555554		unknown	1.0	1.0
H20.33.017__1417643365__19_4	H20.33.017__1417643365__19_4	H20.33.017	CN	1417643365	2928.070556640625	682.441252983941	45	176.88888888888889		unknown	1.0	1.0
H20.33.017__1417643365__17_7	H20.33.017__1417643365__17_7	H20.33.017	CN	1417643365	2625.5922300277216	1117.045622794859	31	317.64516129032256		unknown	1.0	1.0
H20.33.017__1417643365__18_6	H20.33.017__1417643365__18_6	H20.33.017	CN	1417643365	2787.8390764508927	954.5294596354166	21	629.4761904761905		unknown	1.0	1.0
H20.33.017__1417643365__20_4	H20.33.017__1417643365__20_4	H20.33.017	CN	1417643365	3028.023871527778	676.4617580837673	9	321.77777777777777		unknown	1.0	1.0
H20.33.017__1417643365__21_5	H20.33.017__1417643365__21_5	H20.33.017	CN	1417643365	3175.811697823661	866.8699602399554	7	136.85714285714286		unknown	1.0	1.0
H20.33.017__1417643365__21_6	H20.33.017__1417643365__21_6	H20.33.017	CN	1417643365	3220.211907280816	966.3343946668837	36	192.75		unknown	1.0	1.0
H20.33.017__1417643365__20_6	H20.33.017__1417643365__20_6	H20.33.017	CN	1417643365	3065.480499267578	956.2120094299316	32	359.3125		unknown	1.0	1.0
H20.33.017__1417643365__14_7	H20.33.017__1417643365__14_7	H20.33.017	CN	1417643365	2148.2169642857143	1116.8301234654018	35	380.3142857142857		unknown	1.0	1.0
H20.33.017__1417643365__15_7	H20.33.017__1417643365__15_7	H20.33.017	CN	1417643365	2321.9325241815477	1125.466509137835	42	399.4047619047619		unknown	1.0	1.0
